cell_id,centroid_lon,centroid_lat,kecamatan,density,pop_density_norm,_poi_raw_count,working_pop_density,func_mixture_degree,recreational_density_raw,recreational_density,catering_density_raw,catering_density,commercial_density_raw,commercial_density,public_service_density_raw,public_service_density,open_space_density_raw,open_space_density,business_office_density_raw,business_office_density,floor_area_raw,floor_area_proxy,trunk_road_density_raw,secondary_road_density_raw,trunk_road_density,secondary_road_density,intersection_count,intersection_density,vendor_density,suitability_score,zone_class,predicted_density,sensitivity_zone,sensitivity_label,hotspot_class
586,107.62874999999988,-6.961749999999998,Jawa Barat,144130.0,0.2761833553804567,0.0,0.9197095123035142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.48299493849177877,0.0,0.0,481.0,0.7827661264185506,0.0,6146.958889944257,0.0,0.6359509402381014,11.0,0.6527782950197748,4.1,0.043565914,Not Suitable,4.553324,1,Negative Sensitivity,Not Significant
587,107.62874999999988,-6.957249999999998,Jawa Barat,144130.0,0.2761833553804567,0.0,0.8768311043499925,0.4056390622295664,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,0.0,0.0,3.0,0.4160291953530189,0.0,0.0,366.0,0.7482290440906552,0.0,6205.801080088466,0.0,0.6420386247041705,9.0,0.6048829123101417,3.6,0.048145384,Not Suitable,4.7604327,1,Negative Sensitivity,Not Significant
588,107.62874999999988,-6.952749999999997,Jawa Barat,103590.0,0.1596020014953701,3.0,0.9483032291589851,0.28426416283001343,0.0,0.0,1.0,0.16794877895704194,5.0,0.39079000615890563,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,371.0,0.7499435944159479,0.0,7178.700797735011,0.0,0.7426927044324172,8.0,0.5772049881597967,16.4,0.3334113,Not Suitable,17.661716,0,Positive Sensitivity,Not Significant
589,107.62874999999988,-6.948249999999998,Jawa Barat,103590.0,0.1596020014953701,0.0,0.8152784477479059,0.3250112108241771,0.0,0.0,0.0,0.0,5.0,0.39079000615890563,0.0,0.0,0.0,0.0,1.0,0.21274605355336315,396.0,0.7581846867983139,0.0,5892.015468974882,0.0,0.6095750507656306,8.0,0.5772049881597967,17.7,0.31762034,Not Suitable,16.947563,0,Positive Sensitivity,Not Significant
590,107.62874999999988,-6.943749999999998,Jawa Barat,103590.0,0.1596020014953701,6.0,0.952260594151932,0.1334871758690541,1.0,0.33333333333333337,10.0,0.5810073162355173,12.0,0.559425856212453,8.0,0.7108361048063275,0.0,0.0,1.0,0.21274605355336315,560.0,0.8019967521651719,1256.5646139085463,4668.961964356033,0.48569207134058656,0.4830406066364758,11.0,0.6527782950197748,20.4,0.4012549,Moderately Suitable,20.729973,0,Positive Sensitivity,Cold Spot (95%)
591,107.62874999999988,-6.939249999999999,Jawa Barat,103590.0,0.1596020014953701,7.0,0.9552088279789285,0.23222460144982446,0.0,0.0,8.0,0.5323850333776358,8.0,0.47922359047425844,7.0,0.6727314726527263,2.0,0.3296953369198657,0.0,0.0,517.0,0.7918927106298566,182.3974342395611,5766.574614443999,0.07050094094840428,0.5965972139504717,12.0,0.6738052990918816,3.5,0.05456064,Not Suitable,5.0505657,0,Positive Sensitivity,Not Significant
592,107.62874999999988,-6.9347499999999975,Jawa Barat,103590.0,0.1596020014953701,0.0,0.8532792526329345,0.2883245069059757,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,0.0,0.0,3.0,0.4160291953530189,1.0,0.21274605355336315,689.0,0.8282206292223064,513.0547775925645,7262.681191372922,0.1983078584912726,0.7513811325237394,20.0,0.7997878577113147,5.3,0.06440698,Not Suitable,5.495871,1,Negative Sensitivity,Cold Spot (90%)
593,107.62874999999988,-6.930249999999997,Jawa Barat,225260.0,0.5094898487375625,0.0,0.922701232056158,0.33333333333333326,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,242.0,0.6959892075429603,317.65659211899225,5506.645645968394,0.12278181837491568,0.5697055306227051,4.0,0.42279501184020335,25.6,0.24945858,Not Suitable,13.864916,0,Positive Sensitivity,Cold Spot (99%)
594,107.62874999999988,-6.925749999999998,Jawa Barat,225260.0,0.5094898487375625,0.0,0.9140831890730986,0.14517389653828142,1.0,0.33333333333333337,5.0,0.4341412956458598,5.0,0.39079000615890563,1.0,0.2242438242175754,3.0,0.4160291953530189,1.0,0.21274605355336315,435.0,0.7700575448334508,2552.7444617606684,3926.5611832984023,0.9866963716089387,0.40623344341964446,29.0,0.89348540639004,6.7,0.08744036,Not Suitable,6.537566,0,Positive Sensitivity,Not Significant
595,107.62874999999988,-6.921249999999997,Jawa Barat,225260.0,0.5094898487375625,1.0,0.9298347169069774,0.4591479170272448,0.0,0.0,0.0,0.0,2.0,0.23961179523712922,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,1563.0,0.9319032767698172,1162.8778836225256,2534.3707802285935,0.4494799246781022,0.2622004652145901,12.0,0.6738052990918816,32.7,0.6165048,Moderately Suitable,30.46475,0,Positive Sensitivity,Not Significant
596,107.62874999999988,-6.916749999999997,Jawa Barat,225260.0,0.5094898487375625,1.0,0.9827071777018742,0.11008505714279973,1.0,0.33333333333333337,11.0,0.6020900746029018,3.0,0.3023564218435529,3.0,0.4484876484351508,1.0,0.20801459767650946,2.0,0.3371945170584955,511.0,0.7904165385662532,1889.2195099174705,3184.264216646026,0.7302282165456921,0.32943702061442376,26.0,0.865807482239695,2.6,0.08293862,Not Suitable,6.333973,1,Negative Sensitivity,Hot Spot (95%)
597,107.62874999999988,-6.912249999999998,Jawa Barat,215420.0,0.4811928452291942,3.0,0.9705781816954293,0.12365005191024547,1.0,0.33333333333333337,24.0,0.7799299767247662,9.0,0.5022031461958567,3.0,0.4484876484351508,6.0,0.583970804646981,2.0,0.3371945170584955,525.0,0.7938345622107997,648.8670764770293,4345.547628877843,0.25080253805537767,0.4495808659067471,11.0,0.6527782950197748,28.4,0.14217645,Not Suitable,9.013031,0,Positive Sensitivity,Not Significant
598,107.62874999999988,-6.9077499999999965,Jawa Barat,215420.0,0.4811928452291942,6.0,1.0,0.15097634555007095,0.0,0.0,5.0,0.4341412956458598,3.0,0.3023564218435529,7.0,0.6727314726527263,3.0,0.4160291953530189,9.0,0.7067270923753285,481.0,0.7827661264185506,839.8396756872743,5405.101814375582,0.3246179839568888,0.5592000276035668,25.0,0.8558931995618199,4.1,0.07329717,Not Suitable,5.897934,0,Positive Sensitivity,Not Significant
599,107.62874999999988,-6.9032499999999954,Jawa Barat,80230.0,0.09242537528038189,2.0,0.7607767644300557,0.1919156954096016,0.0,0.0,4.0,0.3899649883623831,5.0,0.39079000615890563,4.0,0.5206780355557714,0.0,0.0,4.0,0.49398103882196526,778.0,0.8435922079928162,1125.9736557821846,4400.964023058117,0.43521556400567546,0.45531412500519386,12.0,0.6738052990918816,26.3,0.37882352,Moderately Suitable,19.715506,0,Positive Sensitivity,Not Significant
600,107.62874999999988,-6.898749999999996,Jawa Barat,155250.0,0.3081612699143038,1.0,0.9822800217916879,0.18567664235391726,0.0,0.0,0.0,0.0,3.0,0.3023564218435529,2.0,0.35541805240316376,2.0,0.3296953369198657,1.0,0.21274605355336315,729.0,0.8353607342543539,0.0,2544.3561742120582,0.0,0.2632335322654892,5.0,0.4706903945498366,5.7,0.09825177,Not Suitable,7.0265174,1,Negative Sensitivity,Not Significant
601,107.62874999999988,-6.894249999999996,Jawa Barat,155250.0,0.3081612699143038,0.0,0.9144698503424142,0.20322682296173894,0.0,0.0,1.0,0.16794877895704194,6.0,0.42441089453911174,4.0,0.5206780355557714,0.0,0.0,1.0,0.21274605355336315,844.0,0.8538964304369923,302.160837817476,3956.2343384916394,0.11679234125580593,0.40930336324224825,7.0,0.5462637014098147,24.1,0.4133212,Moderately Suitable,21.275677,0,Positive Sensitivity,Not Significant
602,107.62874999999988,-6.889749999999995,Jawa Barat,155250.0,0.3081612699143038,2.0,0.9512995818467683,0.15776801411694896,0.0,0.0,2.0,0.2661925166888179,12.0,0.559425856212453,4.0,0.5206780355557714,0.0,0.0,3.0,0.4254921071067263,1393.0,0.9173236088604939,420.86726272474255,3775.115620761784,0.1626751941998426,0.3905652163150829,7.0,0.5462637014098147,23.1,0.38606718,Moderately Suitable,20.043102,0,Positive Sensitivity,Not Significant
603,107.62874999999988,-6.885249999999996,Jawa Barat,155250.0,0.3081612699143038,0.0,0.861938251207046,0.0,0.0,0.0,1.0,0.16794877895704194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,0.8616042303209295,0.0,5637.689334559714,0.0,0.5832630244117476,10.0,0.6299206402569856,13.4,0.26954314,Not Suitable,14.77325,1,Negative Sensitivity,Not Significant
604,107.62874999999988,-6.8807499999999955,Jawa Barat,152650.0,0.3006844193938,0.0,0.8582041927498081,0.0,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.8816586220514945,0.0,3383.150810773671,0.0,0.3500133932241609,3.0,0.3641758009398765,16.7,0.33224422,Not Suitable,17.608934,1,Negative Sensitivity,Not Significant
605,107.62874999999988,-6.876249999999994,Jawa Barat,152650.0,0.3006844193938,0.0,0.8723282384994651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,556.0,0.8010901054657742,0.0,2310.438821828889,0.0,0.23903295392268642,6.0,0.5111853636314163,15.3,0.26830232,Not Suitable,14.717133,1,Negative Sensitivity,Not Significant
606,107.62874999999988,-6.871749999999995,Jawa Barat,152650.0,0.3006844193938,0.0,0.9171133813399162,0.31546487678572865,2.0,0.5283208335737188,1.0,0.16794877895704194,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,424.0,0.7668198850689425,0.0,2789.1092660479094,0.0,0.2885551525440662,3.0,0.3641758009398765,19.1,0.36497486,Moderately Suitable,19.089193,0,Positive Sensitivity,Not Significant
607,107.62874999999988,-6.867249999999995,Jawa Barat,152650.0,0.3006844193938,0.0,0.8992216867945888,0.0,0.0,0.0,5.0,0.4341412956458598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.7414935748110236,0.0,3859.90478411412,0.0,0.39933731795450167,6.0,0.5111853636314163,10.6,0.20536582,Not Suitable,11.8708,1,Negative Sensitivity,Not Significant
608,107.62874999999988,-6.862749999999996,Jawa Barat,152650.0,0.3006844193938,0.0,0.9073325788088855,0.23449779679464064,0.0,0.0,9.0,0.5579137673194251,0.0,0.0,0.0,0.0,1.0,0.20801459767650946,0.0,0.0,310.0,0.7272509076430264,0.0,3024.7792053691755,0.0,0.31293704970339054,2.0,0.28860249407989835,5.7,0.103460744,Not Suitable,7.2620955,1,Negative Sensitivity,Not Significant
609,107.62874999999988,-6.858249999999995,Jawa Barat,152650.0,0.3006844193938,0.0,0.9277129567104885,0.2402410118609203,1.0,0.33333333333333337,2.0,0.2661925166888179,0.0,0.0,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,199.0,0.6713144834244407,0.0,1433.1110339978734,0.0,0.14826653729984685,0.0,0.0,4.2,0.10196615,Not Suitable,7.194502,1,Negative Sensitivity,Cold Spot (90%)
610,107.62874999999988,-6.853749999999995,Jawa Barat,89650.0,0.11951457985851498,0.0,0.8312131540113121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.6076426589799873,0.0,1262.3713329400769,0.0,0.13060218076717076,0.0,0.0,7.1,0.10897801,Not Suitable,7.5116167,1,Negative Sensitivity,Cold Spot (99%)
611,107.62874999999988,-6.849249999999993,Jawa Barat,89650.0,0.11951457985851498,0.0,0.8390830647617319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.37307024013960327,296.66497652702094,708.5718722157396,0.11466806031997819,0.07330729819895669,1.0,0.18208790046993825,10.2,0.118539676,Not Suitable,7.9440475,1,Negative Sensitivity,Cold Spot (99%)
612,107.63324999999988,-6.99775,Jawa Barat,144130.0,0.2761833553804567,1.0,0.915852001437893,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,487.0,0.7843336103556503,335.2080921237485,3066.3319962609808,0.12956589003990432,0.3172360106872341,14.0,0.7113975059201018,18.8,0.26816544,Not Suitable,14.710942,0,Positive Sensitivity,Not Significant
613,107.63324999999988,-6.99325,Jawa Barat,144130.0,0.2761833553804567,0.0,0.8418006801263774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,339.0,0.738546852799154,307.73470268714095,2661.110052630156,0.11894677242787227,0.2753126335065758,1.0,0.18208790046993825,12.1,0.24429691,Not Suitable,13.631476,1,Negative Sensitivity,Not Significant
614,107.63324999999988,-6.988749999999999,Jawa Barat,144130.0,0.2761833553804567,0.0,0.9391650117595507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.8166942014779133,510.82589679356823,2895.522836537759,0.19744634311828396,0.29956446811274845,3.0,0.3641758009398765,12.8,0.2861352,Not Suitable,15.523633,1,Negative Sensitivity,Not Significant
615,107.63324999999988,-6.984249999999999,Jawa Barat,144130.0,0.2761833553804567,2.0,0.9906348333094008,0.32007657262025374,0.0,0.0,0.0,0.0,2.0,0.23961179523712922,2.0,0.35541805240316376,1.0,0.20801459767650946,0.0,0.0,740.0,0.8372557208911023,929.4536521438441,4602.4182904017825,0.35925591452129807,0.4761561434774117,8.0,0.5772049881597967,3.4,0.29720306,Not Suitable,16.024181,0,Positive Sensitivity,Not Significant
616,107.63324999999988,-6.979749999999999,Jawa Barat,144130.0,0.2761833553804567,0.0,0.8147359735473605,0.3068732785714349,1.0,0.33333333333333337,3.0,0.3358975579140839,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,895.0,0.8613217255537197,514.1738896007298,2900.9282655221105,0.1987404218654848,0.30012370198864313,5.0,0.4706903945498366,21.9,0.39605168,Moderately Suitable,20.494658,0,Positive Sensitivity,Cold Spot (90%)
617,107.63324999999988,-6.97525,Jawa Barat,144130.0,0.2761833553804567,1.0,0.9088494702484519,0.2295739585136224,0.0,0.0,4.0,0.3899649883623831,2.0,0.23961179523712922,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,467.0,0.7790314419414809,250.5705703682101,3139.9503094949378,0.09685147742667977,0.3248524005733722,3.0,0.3641758009398765,15.9,0.3165871,Not Suitable,16.900833,0,Positive Sensitivity,Cold Spot (90%)
618,107.63324999999988,-6.970749999999999,Jawa Barat,144130.0,0.2761833553804567,1.0,1.0,0.2402410118609203,0.0,0.0,1.0,0.16794877895704194,0.0,0.0,1.0,0.2242438242175754,2.0,0.3296953369198657,1.0,0.21274605355336315,504.0,0.788672315644373,0.0,3833.6088000309132,0.0,0.39661679287834434,12.0,0.6738052990918816,4.2,0.049079794,Not Suitable,4.802692,1,Negative Sensitivity,Not Significant
619,107.63324999999988,-6.96625,Jawa Barat,144130.0,0.2761833553804567,0.0,0.9346193123584261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.6780982771849599,0.0,2216.574147846423,0.0,0.2293219197766888,2.0,0.28860249407989835,13.7,0.23600626,Not Suitable,13.256528,1,Negative Sensitivity,Not Significant
620,107.63324999999988,-6.961749999999998,Jawa Barat,144130.0,0.2761833553804567,0.0,0.9254292106418791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.8013173760838452,0.0,3776.0523923727446,0.0,0.3906621326598063,1.0,0.18208790046993825,12.9,0.24404404,Not Suitable,13.62004,1,Negative Sensitivity,Not Significant
621,107.63324999999988,-6.957249999999998,Jawa Barat,144130.0,0.2761833553804567,0.0,0.7914307145578107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4160291953530189,0.0,0.0,367.0,0.7485738152846207,0.0,5732.475569627505,0.0,0.5930694012547101,7.0,0.5462637014098147,7.6,0.08518016,Not Suitable,6.435348,1,Negative Sensitivity,Not Significant
622,107.63324999999988,-6.952749999999997,Jawa Barat,144130.0,0.2761833553804567,1.0,0.9032607367170751,0.33333333333333326,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,516.0,0.7916478731901866,0.0,6104.714959444251,0.0,0.6315804754600174,12.0,0.6738052990918816,18.2,0.3378977,Not Suitable,17.864614,0,Positive Sensitivity,Not Significant
623,107.63324999999988,-6.948249999999998,Jawa Barat,103590.0,0.1596020014953701,1.0,0.8366433887934218,0.1380819209006363,0.0,0.0,1.0,0.16794877895704194,6.0,0.42441089453911174,4.0,0.5206780355557714,1.0,0.20801459767650946,1.0,0.21274605355336315,387.0,0.755279260077002,1300.9695373133432,5217.540510412681,0.5028556290179839,0.5397953447769711,14.0,0.7113975059201018,3.6,0.06664092,Not Suitable,5.596902,1,Negative Sensitivity,Not Significant
624,107.63324999999988,-6.943749999999998,Jawa Barat,103590.0,0.1596020014953701,2.0,0.8833550839151241,0.32007657262025374,0.0,0.0,2.0,0.2661925166888179,1.0,0.15117821092177644,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,644.0,0.8196755939881804,122.71426003835762,3546.2656408353137,0.047431976423136096,0.36688889725822493,10.0,0.6299206402569856,11.9,0.29561746,Not Suitable,15.952472,0,Positive Sensitivity,Not Significant
625,107.63324999999988,-6.939249999999999,Jawa Barat,103590.0,0.1596020014953701,0.0,0.8288657125662919,0.5,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,0.0,0.0,0.0,0.0,1.0,0.21274605355336315,651.0,0.8210432608515783,0.0,6882.453221596216,0.0,0.7120435772848572,19.0,0.7869708127800799,18.0,0.29375,Not Suitable,15.868014,0,Positive Sensitivity,Not Significant
626,107.63324999999988,-6.9347499999999975,Jawa Barat,103590.0,0.1596020014953701,2.0,0.9289837924285744,0.5,0.0,0.0,0.0,0.0,2.0,0.23961179523712922,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,668.0,0.824304541130463,556.5452183303638,6217.660746891646,0.21511794689552408,0.6432655999271106,16.0,0.7442775270121629,23.4,0.3842644,Moderately Suitable,19.96157,0,Positive Sensitivity,Not Significant
627,107.63324999999988,-6.930249999999997,Jawa Barat,225260.0,0.5094898487375625,0.0,0.9186632533462984,0.18244132658659767,0.0,0.0,1.0,0.16794877895704194,4.0,0.3510249352740802,2.0,0.35541805240316376,1.0,0.20801459767650946,3.0,0.4254921071067263,273.0,0.7112020542457916,347.4431810880466,6805.182858899841,0.13429504255329733,0.7040493543383387,12.0,0.6738052990918816,0.9,0.09118973,Not Suitable,6.7071333,1,Negative Sensitivity,Not Significant
628,107.63324999999988,-6.925749999999998,Jawa Barat,225260.0,0.5094898487375625,2.0,0.9861261977514032,0.13025248246867885,0.0,0.0,11.0,0.6020900746029018,5.0,0.39079000615890563,3.0,0.4484876484351508,2.0,0.3296953369198657,1.0,0.21274605355336315,854.0,0.8553870751079655,1096.7542939567454,3143.3242413761686,0.4239215865920472,0.3252014601962824,10.0,0.6299206402569856,3.9,0.09698067,Not Suitable,6.9690313,0,Positive Sensitivity,Not Significant
629,107.63324999999988,-6.921249999999997,Jawa Barat,225260.0,0.5094898487375625,0.0,0.9022904423472355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,1406.0,0.9184997282392035,286.8976681835052,1552.8983031668579,0.11089276363545,0.16065946652232632,1.0,0.18208790046993825,24.4,0.33398214,Not Suitable,17.687532,0,Positive Sensitivity,Not Significant
630,107.63324999999988,-6.916749999999997,Jawa Barat,225260.0,0.5094898487375625,3.0,0.949414378545968,0.1802291274712348,0.0,0.0,3.0,0.3358975579140839,7.0,0.4535346327653293,4.0,0.5206780355557714,0.0,0.0,3.0,0.4254921071067263,207.0,0.6762838786056862,1257.3169856312604,5296.508714346097,0.4859828808830314,0.5479652226693585,26.0,0.865807482239695,31.2,0.53610426,Moderately Suitable,26.828598,0,Positive Sensitivity,Hot Spot (90%)
631,107.63324999999988,-6.912249999999998,Jawa Barat,215420.0,0.4811928452291942,9.0,1.0,0.14947332051117818,0.0,0.0,5.0,0.4341412956458598,4.0,0.3510249352740802,10.0,0.7757561757824245,2.0,0.3296953369198657,4.0,0.49398103882196526,661.0,0.8229718115638822,2270.660251718515,2474.809918632281,0.8776641238825852,0.25603842856984693,15.0,0.728351601879753,5.4,0.064585134,Not Suitable,5.503928,0,Positive Sensitivity,Hot Spot (90%)
632,107.63324999999988,-6.9077499999999965,Jawa Barat,215420.0,0.4811928452291942,0.0,0.9775581746402277,0.18567664235391726,0.0,0.0,1.0,0.16794877895704194,3.0,0.3023564218435529,1.0,0.2242438242175754,1.0,0.20801459767650946,2.0,0.3371945170584955,760.0,0.8406301769433839,472.03410864602654,3074.4267048116444,0.18245239555057377,0.31807347155299154,5.0,0.4706903945498366,28.3,0.43260247,Moderately Suitable,22.147684,0,Positive Sensitivity,Hot Spot (99%)
633,107.63324999999988,-6.9032499999999954,Jawa Barat,215420.0,0.4811928452291942,0.0,0.9323810066507102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,497.0,0.786903745854688,718.695204297506,4713.884127805187,0.2777927681347287,0.4876881555455394,7.0,0.5462637014098147,29.7,0.4443274,Moderately Suitable,22.67795,0,Positive Sensitivity,Hot Spot (90%)
634,107.63324999999988,-6.898749999999996,Jawa Barat,155250.0,0.3081612699143038,9.0,1.0,0.14672686715240701,0.0,0.0,7.0,0.5038463368711258,8.0,0.47922359047425844,12.0,0.8298007536825655,1.0,0.20801459767650946,2.0,0.3371945170584955,734.0,0.8362256067974824,516.6164855251642,3984.932835490564,0.19968454321098128,0.4122724470569688,7.0,0.5462637014098147,24.8,0.34706196,Not Suitable,18.279074,0,Positive Sensitivity,Hot Spot (90%)
635,107.63324999999988,-6.894249999999996,Jawa Barat,155250.0,0.3081612699143038,10.0,0.995496866596887,0.13543460789997225,0.0,0.0,7.0,0.5038463368711258,2.0,0.23961179523712922,13.0,0.8537758278758059,1.0,0.20801459767650946,1.0,0.21274605355336315,603.0,0.8113542106590441,936.6229085461612,6146.165370717011,0.36202700241719404,0.6358688444720976,13.0,0.6932732641013545,4.1,0.0882234,Not Suitable,6.5729795,1,Negative Sensitivity,Hot Spot (95%)
636,107.63324999999988,-6.889749999999995,Jawa Barat,155250.0,0.3081612699143038,1.0,0.9482081931899687,0.5,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,2616.0,0.9971278709246238,0.0,2594.449963090826,0.0,0.26841612624536043,2.0,0.28860249407989835,22.9,0.43350846,Moderately Suitable,22.188658,0,Positive Sensitivity,Hot Spot (90%)
637,107.63324999999988,-6.885249999999996,Jawa Barat,155250.0,0.3081612699143038,0.0,0.810905833545589,0.31546487678572865,1.0,0.33333333333333337,1.0,0.16794877895704194,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,1540.0,0.9300261559835967,0.0,2469.5926730017754,0.0,0.2554986637327011,5.0,0.4706903945498366,20.0,0.37733215,Moderately Suitable,19.648058,0,Positive Sensitivity,Not Significant
